UTC,Austria_cost_forecast,Belgium_cost_forecast,France_cost_forecast,Germany_cost_forecast,Netherlands_cost_forecast,Austria_cost_historical,Belgium_cost_historical,France_cost_historical,Germany_cost_historical,Netherlands_cost_historical
16/10/2018 07:00,7405.824,38263.424,-71589.632,-44434.944,-2468.608,21947.08228,40057.022,-60210.892,-39034.864,3510.052
16/10/2018 08:00,11108.736,34560.512,-66652.416,-56777.984,2468.608,21947.08228,35679.1,-49381.803,-61242.693,-1947.886
16/10/2018 09:00,12343.04,34560.512,-51840.768,-55543.68,7405.824,21947.08228,34676.228,-42062.766,-70287.827,-7184.035
16/10/2018 10:00,11108.736,29623.296,-49372.16,-56777.984,7405.824,21947.08228,31127.604,-40847.748,-74048.597,-8591.913
16/10/2018 11:00,9874.432,28388.992,-46903.552,-56777.984,7405.824,21947.08228,30491.166,-45187.098,-75109.327,-6856.173
16/10/2018 12:00,8640.128,30857.6,-49372.16,-54309.376,6171.52,21947.08228,31667.612,-48446.432,-67337.069,-6287.236
16/10/2018 13:00,8640.128,32091.904,-50606.464,-50606.464,4937.216,21947.08228,33412.995,-54540.808,-54540.808,-4686.498
16/10/2018 14:00,11108.736,33326.208,-53075.072,-48137.856,6171.52,21947.08228,34984.804,-62062.348,-34454.439,-356.791
16/10/2018 15:00,11108.736,40732.032,-87635.584,-17280.256,8640.128,21947.08228,41059.894,-70644.618,-3905.415,3268.977
16/10/2018 16:00,4937.216,41966.336,-92572.8,6171.52,-6171.52,21947.08228,43094.567,-68716.018,11909.105,-385.72
16/10/2018 17:00,3702.912,43200.64,-72823.936,4937.216,-11108.736,21947.08228,44531.374,-49584.306,7145.463,-1976.815
16/10/2018 18:00,6171.52,40732.032,-71589.632,-20983.168,-8640.128,21947.08228,42641.346,-51802.196,-7174.392,-4426.137
16/10/2018 19:00,9874.432,35794.816,-45669.248,-51840.768,-4937.216,21947.08228,37106.264,-69082.452,-32410.123,-6239.021
16/10/2018 20:00,24686.08,32091.904,-45669.248,-48137.856,-2468.608,21947.08228,33557.64,-70644.618,-48533.219,-4898.644
16/10/2018 21:00,29623.296,29623.296,-40732.032,-35794.816,1234.304,21947.08228,30356.164,-66922.42,-57964.073,-781.083
16/10/2018 22:00,29623.296,23451.776,-34560.512,-34560.512,-2468.608,21947.08228,24608.936,-68118.152,-57559.067,-3876.486
16/10/2018 23:00,29623.296,25920.384,-46903.552,-9874.432,-1234.304,21947.08228,27395.763,-81878.713,-57404.779,-4493.638
17/10/2018 00:00,28388.992,27154.688,-54309.376,11108.736,-6171.52,25112.01131,29295.434,-87847.73,-48002.854,-3230.405
17/10/2018 01:00,33326.208,29623.296,-61715.2,39497.728,-6171.52,25112.01131,30500.809,-95581.416,-41542.044,-6566.883
17/10/2018 02:00,32091.904,34560.512,-71589.632,49372.16,-7405.824,25112.01131,35129.449,-104790.481,-34396.581,-9160.85
17/10/2018 03:00,32091.904,30857.6,-62949.504,-13577.344,-3702.912,25112.01131,31947.259,-107297.661,-42043.48,-11108.736
17/10/2018 04:00,17280.256,33326.208,-82698.368,1234.304,-12343.04,25112.01131,35177.664,-94944.978,-26113.244,-9652.643
17/10/2018 05:00,8640.128,44434.944,-87635.584,3702.912,-19748.864,25112.01131,46546.761,-73807.522,-1234.304,-3963.273
17/10/2018 06:00,8640.128,44434.944,-66652.416,-2468.608,-9874.432,25112.01131,45794.607,-64299.524,-13307.34,9.643
17/10/2018 07:00,8640.128,38263.424,-60480.896,-48137.856,-6171.52,25112.01131,39430.227,-56816.556,-34782.301,964.3
17/10/2018 08:00,14811.648,34560.512,-54309.376,-51840.768,-4937.216,25112.01131,35428.382,-47867.852,-53547.579,-2160.032
17/10/2018 09:00,14811.648,30857.6,-46903.552,-55543.68,-4937.216,25112.01131,32361.908,-44733.877,-65138.465,-7714.4
17/10/2018 10:00,14811.648,27154.688,-44434.944,-40732.032,3702.912,25112.01131,28736.14,-37704.13,-80605.837,-7405.824
17/10/2018 11:00,13577.344,28388.992,-44434.944,-41966.336,3702.912,25112.01131,29613.653,-40365.598,-83739.812,-6836.887
17/10/2018 12:00,13577.344,28388.992,-44434.944,-56777.984,9874.432,25112.01131,29044.716,-49150.371,-81309.776,-8784.773
17/10/2018 13:00,14811.648,29623.296,-45669.248,-50606.464,6171.52,25112.01131,31310.821,-59989.103,-64935.962,-7830.116
17/10/2018 14:00,16045.952,33326.208,-65418.112,-46903.552,-2468.608,25112.01131,34647.299,-71647.49,-42959.565,-5843.658
17/10/2018 15:00,12343.04,39497.728,-102447.232,-33326.208,-4937.216,25112.01131,41339.541,-80779.411,-16393.1,-2767.541
17/10/2018 16:00,8640.128,43200.64,-93807.104,-4937.216,-11108.736,25112.01131,44242.084,-82476.579,4657.569,-8013.333
17/10/2018 17:00,7405.824,41966.336,-70355.328,0,-12343.04,25112.01131,42255.626,-67481.714,810.012,-9440.497
17/10/2018 18:00,9874.432,38263.424,-85166.976,-20983.168,-8640.128,25112.01131,39218.081,-74906.824,-11860.89,-12410.541
17/10/2018 19:00,13577.344,33326.208,-58012.288,-14811.648,-9874.432,25112.01131,34348.366,-85543.053,-22988.912,-14782.719
17/10/2018 20:00,29623.296,30857.6,-64183.808,-11108.736,-3702.912,25112.01131,32149.762,-81984.786,-36845.903,-15149.153
17/10/2018 21:00,30857.6,32091.904,-48137.856,-20983.168,-2468.608,25112.01131,33277.993,-75861.481,-54502.236,-12217.681
17/10/2018 22:00,29623.296,27154.688,-48137.856,-13577.344,-12343.04,25112.01131,27646.481,-81136.202,-46180.327,-16200.24
17/10/2018 23:00,32091.904,28388.992,-55543.68,-4937.216,-6171.52,25112.01131,30568.31,-86140.919,-34473.725,-17733.477
18/10/2018 00:00,34560.512,30857.6,-62949.504,49372.16,-14811.648,27889.58103,32265.478,-90856.346,-30414.022,-17627.404
18/10/2018 01:00,37029.12,28388.992,-85166.976,51840.768,-16045.952,27889.58103,34415.867,-104616.907,-21744.965,-17260.97
18/10/2018 02:00,37029.12,32091.904,-93807.104,56777.984,-13577.344,27889.58103,33933.717,-114500.982,-20028.511,-16614.889
18/10/2018 03:00,35794.816,30857.6,-81464.064,48137.856,-8640.128,27889.58103,32795.843,-115600.284,-27019.686,-19247.428
18/10/2018 04:00,19748.864,32091.904,-90104.192,19748.864,-4937.216,27889.58103,33393.709,-103353.674,-19932.081,-16663.104
18/10/2018 05:00,18514.56,35794.816,-70355.328,-3702.912,-13577.344,27889.58103,36865.189,-82659.796,-13905.206,-10491.584
18/10/2018 06:00,14811.648,33326.208,-88869.888,-19748.864,-7405.824,27889.58103,34088.005,-82582.652,-17260.97,-9170.493
18/10/2018 07:00,17280.256,32091.904,-86401.28,-29623.296,-3702.912,27889.58103,32757.271,-81656.924,-45977.824,-9131.921
18/10/2018 08:00,18514.56,30857.6,-81464.064,-33326.208,-7405.824,27889.58103,31060.103,-71117.125,-59236.949,-12101.965
18/10/2018 09:00,18514.56,25920.384,-43200.64,-33326.208,-8640.128,27889.58103,27829.698,-61329.48,-66951.349,-13384.484
18/10/2018 10:00,18514.56,25920.384,-41966.336,-34560.512,-1234.304,27889.58103,27521.122,-56276.548,-72457.502,-13153.052
18/10/2018 11:00,17280.256,27154.688,-56777.984,-34560.512,2468.608,27889.58103,28340.777,-72399.644,-66266.696,-9218.708
18/10/2018 12:00,17280.256,28388.992,-66652.416,-13577.344,8640.128,27889.58103,29073.645,-83344.449,-65022.749,-10154.079
18/10/2018 13:00,18514.56,28388.992,-74058.24,-3702.912,8640.128,27889.58103,29854.728,-91521.713,-54145.445,-11706.602
18/10/2018 14:00,18514.56,33326.208,-77761.152,-2468.608,7405.824,27889.58103,35042.662,-102235.086,-49555.377,-12796.261
18/10/2018 15:00,17280.256,34560.512,-127133.312,11108.736,-4937.216,27889.58103,36595.185,-108773.04,-28485.422,-11658.387
18/10/2018 16:00,16045.952,33326.208,-120961.792,18514.56,-6171.52,27889.58103,34406.224,-110171.275,-21311.03,-14657.36
18/10/2018 17:00,12343.04,33326.208,-87635.584,-19748.864,-7405.824,27889.58103,34840.159,-90441.697,-27357.191,-15727.733
18/10/2018 18:00,17280.256,30857.6,-83932.672,-24686.08,-9874.432,27889.58103,32516.196,-89872.76,-37868.061,-17405.615
18/10/2018 19:00,17280.256,28388.992,-66652.416,-17280.256,-4937.216,27889.58103,29671.511,-100615.062,-59883.03,-16508.816
18/10/2018 20:00,33326.208,27154.688,-56777.984,0,-4937.216,27889.58103,28099.702,-96024.994,-62197.35,-13056.622
18/10/2018 21:00,34560.512,28388.992,-48137.856,-11108.736,-4937.216,27889.58103,29594.367,-77066.856,-63123.078,-6663.313
18/10/2018 22:00,34560.512,22217.472,-30857.6,-23451.776,-9874.432,27889.58103,24117.143,-76295.416,-59815.529,-10125.15
18/10/2018 23:00,35794.816,24686.08,-56777.984,-11108.736,-12343.04,27889.58103,26219.317,-84424.465,-61676.628,-13519.486
19/10/2018 00:00,37029.12,29623.296,-59246.592,19748.864,-12343.04,23083.31697,30134.375,-94202.467,-46421.402,-13760.561
19/10/2018 01:00,35794.816,29623.296,-85166.976,38263.424,-13577.344,23083.31697,30442.951,-107133.73,-35611.599,-13509.843
19/10/2018 02:00,37029.12,29623.296,-88869.888,55543.68,-12343.04,23083.31697,31600.111,-114597.412,-28061.13,-12584.115
19/10/2018 03:00,33326.208,32091.904,-83932.672,16045.952,-11108.736,23083.31697,33769.786,-111453.794,-39545.943,-14937.007
19/10/2018 04:00,16045.952,34560.512,-65418.112,1234.304,-9874.432,23083.31697,35765.887,-91782.074,-35785.173,-17424.901
19/10/2018 05:00,11108.736,37029.12,-77761.152,-4937.216,-13577.344,23083.31697,38687.716,-74762.179,-4937.216,-13625.559
19/10/2018 06:00,8640.128,34560.512,-74058.24,0,-8640.128,23083.31697,36662.686,-78416.876,-1070.373,-10867.661
19/10/2018 07:00,9874.432,33326.208,-70355.328,-28388.992,-12343.04,23083.31697,34753.372,-80827.626,-23924.283,-12294.825
19/10/2018 08:00,12343.04,32091.904,-71589.632,-34560.512,-14811.648,23083.31697,33866.216,-77828.653,-25631.094,-15698.804
19/10/2018 09:00,14811.648,32091.904,-49372.16,-41966.336,-12343.04,23083.31697,33634.784,-68494.229,-44136.011,-19044.925
19/10/2018 10:00,13577.344,29623.296,-45669.248,-25920.384,-1234.304,23083.31697,30664.74,-55119.388,-53200.431,-21609.963
19/10/2018 11:00,12343.04,28388.992,-37029.12,-48137.856,0,23083.31697,29044.716,-61406.624,-61098.048,-22246.401
19/10/2018 12:00,12343.04,27154.688,-16045.952,-50606.464,2468.608,23083.31697,28726.497,-67491.357,-70027.466,-22198.186
19/10/2018 13:00,13577.344,28388.992,-45669.248,-48137.856,2468.608,23083.31697,29160.432,-67520.286,-61049.833,-21253.172
19/10/2018 14:00,16045.952,30857.6,-64183.808,-25920.384,0,23083.31697,31571.182,-80692.624,-36662.686,-15322.727
19/10/2018 15:00,11108.736,33326.208,-77761.152,-16045.952,-6171.52,23083.31697,35119.806,-89892.046,-9652.643,-12641.973
19/10/2018 16:00,9874.432,32091.904,-101212.928,2468.608,-8640.128,23083.31697,33904.788,-97230.369,-713.582,-15207.011
19/10/2018 17:00,8640.128,30857.6,-85166.976,3702.912,-7405.824,23083.31697,32718.699,-87934.517,4329.707,-17299.542
19/10/2018 18:00,11108.736,27154.688,-90104.192,-24686.08,-11108.736,23083.31697,28822.927,-92293.153,337.505,-19488.503
19/10/2018 19:00,16045.952,27154.688,-71589.632,-22217.472,-7405.824,23083.31697,28369.706,-95735.704,-33277.993,-22477.833
19/10/2018 20:00,27154.688,28388.992,-45669.248,-16045.952,-12343.04,23083.31697,29208.647,-84916.258,-41146.681,-16682.39
19/10/2018 21:00,28388.992,25920.384,-28388.992,-11108.736,-8640.128,23083.31697,27685.053,-67771.004,-36151.607,-10318.01
19/10/2018 22:00,24686.08,32091.904,-81464.064,8640.128,-7405.824,23083.31697,33885.502,-67134.566,-42872.778,-10192.651
19/10/2018 23:00,27154.688,29623.296,-82698.368,9874.432,-13577.344,23083.31697,31455.466,-66276.339,-52891.855,-10115.507
20/10/2018 00:00,37029.12,29623.296,-33326.208,35794.816,-12343.04,26604.65128,30847.957,-67394.927,-51512.906,-10163.722
20/10/2018 01:00,38263.424,37029.12,-61715.2,45669.248,-12343.04,26604.65128,37424.483,-84318.392,-50288.245,-10028.72
20/10/2018 02:00,37029.12,34560.512,-72823.936,39497.728,-9874.432,26604.65128,35235.522,-98628.604,-43133.139,-7897.617
20/10/2018 03:00,37029.12,32091.904,-65418.112,43200.64,-8640.128,26604.65128,33268.35,-100788.636,-46508.189,-7675.828
20/10/2018 04:00,38263.424,34560.512,-53075.072,20983.168,-4937.216,26604.65128,35428.382,-94655.688,-60114.462,-4985.431
20/10/2018 05:00,37029.12,35794.816,-44434.944,19748.864,1234.304,26604.65128,37009.834,-94867.834,-48938.225,-5207.22
20/10/2018 06:00,27154.688,35794.816,-72823.936,6171.52,-2468.608,26604.65128,36691.615,-98223.598,-39671.302,-4561.139
20/10/2018 07:00,17280.256,38263.424,-83932.672,-35794.816,2468.608,26604.65128,39237.367,-100238.985,-47250.7,-3394.336
20/10/2018 08:00,17280.256,34560.512,-70355.328,-51840.768,0,26604.65128,36411.968,-93334.597,-62428.782,-6827.244
20/10/2018 09:00,27154.688,29623.296,-61715.2,-38263.424,-2468.608,26604.65128,31783.328,-84405.179,-73161.441,-8996.919
20/10/2018 10:00,32091.904,29623.296,-17280.256,-48137.856,-3702.912,26604.65128,30346.521,-67587.787,-86324.136,-9045.134
20/10/2018 11:00,34560.512,24686.08,9874.432,-20983.168,0,26604.65128,26026.457,-59246.592,-101241.857,-6663.313
20/10/2018 12:00,34560.512,24686.08,7405.824,-22217.472,2468.608,26604.65128,26768.968,-64810.603,-98050.024,-8534.055
20/10/2018 13:00,38263.424,25920.384,1234.304,1234.304,4937.216,26604.65128,26286.818,-76816.138,-90210.265,-8264.051
20/10/2018 14:00,33326.208,29623.296,-37029.12,-14811.648,3702.912,26604.65128,29874.014,-86189.134,-59343.022,-7049.033
20/10/2018 15:00,24686.08,32091.904,-85166.976,0,11108.736,26604.65128,33721.571,-107365.162,-29970.444,-2835.042
20/10/2018 16:00,11108.736,33326.208,-88869.888,-14811.648,-4937.216,26604.65128,34869.088,-107008.371,-33499.782,-2796.47
20/10/2018 17:00,13577.344,33326.208,-65418.112,-30857.6,-6171.52,26604.65128,33991.575,-94019.25,-27299.333,-2690.397
20/10/2018 18:00,19748.864,39497.728,-90104.192,-44434.944,-3702.912,26604.65128,39970.235,-92177.437,-39777.375,-5882.23
20/10/2018 19:00,33326.208,33326.208,-59246.592,-19748.864,-6171.52,26604.65128,34136.22,-96815.72,-49478.233,-8572.627
20/10/2018 20:00,32091.904,34560.512,-24686.08,-23451.776,-3702.912,26604.65128,36170.893,-88387.738,-53075.072,-5602.583
20/10/2018 21:00,27154.688,33326.208,-9874.432,6171.52,-3702.912,26604.65128,33451.567,-68021.722,-53046.143,-4512.924
20/10/2018 22:00,28388.992,32091.904,-12343.04,-4937.216,-7405.824,26604.65128,32149.762,-56074.045,-53499.364,-617.152
20/10/2018 23:00,33326.208,29623.296,-28388.992,19748.864,-12343.04,26604.65128,30616.525,-59709.456,-59294.807,491.793
21/10/2018 00:00,34560.512,28388.992,-64183.808,17280.256,-13577.344,25678.15184,28774.712,-67385.284,-55620.824,1668.239
21/10/2018 01:00,32091.904,32091.904,-83932.672,41966.336,2468.608,25678.15184,33393.709,-81541.208,-46324.972,2256.462
21/10/2018 02:00,33326.208,32091.904,-96275.712,50606.464,3702.912,25678.15184,33509.425,-96622.86,-36383.039,4512.924
21/10/2018 03:00,34560.512,29623.296,-96275.712,53075.072,-1234.304,25678.15184,30693.669,-98021.095,-39353.083,4618.997
21/10/2018 04:00,35794.816,29623.296,-85166.976,54309.376,-4937.216,25678.15184,30741.884,-93980.678,-47192.842,2613.253
21/10/2018 05:00,32091.904,27154.688,-87635.584,41966.336,-11108.736,25678.15184,28601.138,-91222.78,-31899.044,3789.699
21/10/2018 06:00,34560.512,29623.296,-87635.584,53075.072,-7405.824,25678.15184,31108.318,-97027.866,-31349.393,5583.297
21/10/2018 07:00,32091.904,29623.296,-106150.144,29623.296,-2468.608,25678.15184,30684.026,-93710.674,-51638.265,5564.011
21/10/2018 08:00,29623.296,25920.384,-88869.888,-6171.52,0,25678.15184,27289.69,-87404.152,-76671.493,4609.354
21/10/2018 09:00,30857.6,27154.688,-83932.672,-33326.208,0,25678.15184,27829.698,-84067.674,-83614.453,5747.228
21/10/2018 10:00,30857.6,24686.08,-55543.68,-62949.504,2468.608,25678.15184,25418.948,-67906.006,-103845.467,781.083
21/10/2018 11:00,30857.6,22217.472,-41966.336,-61715.2,9874.432,25678.15184,23683.208,-60326.608,-109621.624,1311.448
21/10/2018 12:00,33326.208,27154.688,-66652.416,-59246.592,11108.736,25678.15184,27993.629,-72418.93,-104472.262,2516.823
21/10/2018 13:00,30857.6,32091.904,-91338.496,-30857.6,16045.952,25678.15184,32516.196,-87269.15,-89342.395,7897.617
21/10/2018 14:00,30857.6,28388.992,-107384.448,14811.648,3702.912,25678.15184,30009.016,-102495.447,-63547.37,10048.006
21/10/2018 15:00,27154.688,33326.208,-119727.488,22217.472,6171.52,25678.15184,33567.283,-122581.816,-40201.667,4715.427
21/10/2018 16:00,19748.864,34560.512,-119727.488,-22217.472,-1234.304,25678.15184,36334.824,-122340.741,-41522.758,-1494.665
21/10/2018 17:00,12343.04,34560.512,-113555.968,-30857.6,2468.608,25678.15184,35775.53,-109409.478,-41281.683,-665.367
21/10/2018 18:00,19748.864,33326.208,-96275.712,8640.128,0,25678.15184,34358.009,-101945.796,-59169.448,-2323.963
21/10/2018 19:00,34560.512,32091.904,-101212.928,16045.952,-1234.304,25678.15184,33875.859,-109004.472,-50288.245,-4059.703
21/10/2018 20:00,34560.512,29623.296,-59246.592,9874.432,1234.304,25678.15184,30992.602,-102447.232,-55100.102,-270.004
21/10/2018 21:00,38263.424,27154.688,-41966.336,32091.904,-1234.304,25678.15184,28331.134,-92071.364,-57761.57,1205.375
21/10/2018 22:00,38263.424,23451.776,-53075.072,24686.08,1234.304,25678.15184,24232.859,-87481.296,-50992.184,3085.76
21/10/2018 23:00,37029.12,22217.472,-60480.896,19748.864,1234.304,25678.15184,24039.999,-87818.801,-49285.373,1822.527
22/10/2018 00:00,34560.512,29623.296,-71589.632,19748.864,0,23771.63431,29874.014,-92784.946,-46517.832,1417.521
22/10/2018 01:00,32091.904,29623.296,-98744.32,30857.6,-1234.304,23771.63431,32169.048,-108541.608,-26952.185,790.726
22/10/2018 02:00,33326.208,32091.904,-98744.32,30857.6,0,23771.63431,32631.912,-116121.006,-23278.202,1205.375
22/10/2018 03:00,34560.512,28388.992,-102447.232,50606.464,-3702.912,23771.63431,29006.144,-112707.384,-31696.541,-1697.168
22/10/2018 04:00,20983.168,27154.688,-93807.104,35794.816,-8640.128,23771.63431,28205.775,-97336.442,-30809.385,-6817.601
22/10/2018 05:00,19748.864,32091.904,-83932.672,33326.208,-9874.432,23771.63431,33287.636,-81406.206,-32313.693,-7184.035
22/10/2018 06:00,18514.56,33326.208,-61715.2,3702.912,-8640.128,23771.63431,34493.011,-80364.762,-42515.987,-3076.117
22/10/2018 07:00,20983.168,33326.208,-82698.368,-7405.824,1234.304,23771.63431,35283.737,-86083.061,-60885.902,-1272.876
22/10/2018 08:00,19748.864,32091.904,-77761.152,-11108.736,-1234.304,23771.63431,33451.567,-82341.577,-74029.311,-3220.762
22/10/2018 09:00,19748.864,32091.904,-61715.2,-12343.04,-1234.304,23771.63431,33345.494,-80384.048,-71753.563,-4146.49
22/10/2018 10:00,19748.864,29623.296,-51840.768,-4937.216,4937.216,23771.63431,30558.667,-83103.374,-72091.068,-4175.419
22/10/2018 11:00,19748.864,29623.296,-45669.248,-8640.128,14811.648,23771.63431,31146.89,-91830.289,-69950.322,-906.442
22/10/2018 12:00,19748.864,28388.992,-46903.552,2468.608,17280.256,23771.63431,30587.596,-98561.103,-68417.085,270.004
22/10/2018 13:00,19748.864,32091.904,-45669.248,6171.52,18514.56,23771.63431,33268.35,-99149.326,-76208.629,1774.312
22/10/2018 14:00,20983.168,35794.816,-53075.072,18514.56,16045.952,23771.63431,37096.621,-102813.666,-52448.277,-511.079
22/10/2018 15:00,13577.344,39497.728,-91338.496,-17280.256,8640.128,23771.63431,39787.018,-114761.343,-38707.002,3037.545
22/10/2018 16:00,12343.04,39497.728,-88869.888,-22217.472,1234.304,23771.63431,41252.754,-106381.576,-35611.599,-1745.383
22/10/2018 17:00,13577.344,34560.512,-62949.504,-24686.08,-1234.304,23771.63431,36248.037,-89998.119,-16865.607,-3432.908
22/10/2018 18:00,9874.432,34560.512,-86401.28,4937.216,-2468.608,23771.63431,36248.037,-89872.76,-31233.677,-5226.506
22/10/2018 19:00,12343.04,29623.296,-48137.856,0,1234.304,23771.63431,31021.531,-94983.55,-59429.809,-2150.389
22/10/2018 20:00,11108.736,34560.512,-34560.512,24686.08,2468.608,23771.63431,35630.885,-88773.458,-52158.987,925.728
22/10/2018 21:00,30857.6,29623.296,-13577.344,13577.344,1234.304,23771.63431,30037.945,-69468.172,-60760.543,761.797
22/10/2018 22:00,30857.6,24686.08,4937.216,-19748.864,0,23771.63431,25660.023,-64665.958,-70818.192,1224.661
22/10/2018 23:00,33326.208,20983.168,-7405.824,-9874.432,0,23771.63431,22130.685,-68629.231,-86111.99,1243.947
23/10/2018 00:00,34560.512,22217.472,-12343.04,-11108.736,8640.128,16707.65466,24059.285,-71599.275,-88696.314,1581.452
23/10/2018 01:00,35794.816,24686.08,-37029.12,-13577.344,12343.04,16707.65466,25708.238,-75041.826,-89072.391,1832.17
23/10/2018 02:00,37029.12,24686.08,-37029.12,-14811.648,14811.648,16707.65466,25582.879,-77568.292,-87654.87,5920.802
23/10/2018 03:00,39497.728,20983.168,-34560.512,-67886.72,13577.344,16707.65466,21696.75,-67153.852,-101598.648,1793.598
23/10/2018 04:00,18514.56,19748.864,-18514.56,-48137.856,-2468.608,16707.65466,19777.793,-51831.125,-88300.951,-1359.663
23/10/2018 05:00,17280.256,20983.168,-35794.816,-8640.128,-1234.304,16707.65466,21532.819,-48369.288,-81570.137,-588.223
23/10/2018 06:00,13577.344,20983.168,-4937.216,-7405.824,3702.912,16707.65466,21397.817,-38436.998,-87462.01,1861.099
23/10/2018 07:00,16045.952,19748.864,-30857.6,-22217.472,3702.912,16707.65466,21725.679,-36662.686,-87548.797,2719.326
23/10/2018 08:00,14811.648,19748.864,-37029.12,-35794.816,3702.912,16707.65466,20934.953,-44994.238,-81473.707,1947.886
23/10/2018 09:00,13577.344,19748.864,-38263.424,-46903.552,4937.216,16707.65466,20520.304,-47250.7,-78725.452,5159.005
23/10/2018 10:00,11108.736,12343.04,-35794.816,-58012.288,8640.128,16707.65466,14242.711,-53788.654,-82727.297,5351.865
23/10/2018 11:00,11108.736,12343.04,-30857.6,-59246.592,8640.128,16707.65466,13413.413,-66903.134,-83537.309,7097.248
23/10/2018 12:00,12343.04,14811.648,-9874.432,-60480.896,9874.432,16707.65466,16007.38,-73286.8,-85938.416,7887.974
23/10/2018 13:00,12343.04,13577.344,-14811.648,-60480.896,11108.736,16707.65466,14946.65,-78069.728,-97056.795,8312.266
23/10/2018 14:00,11108.736,18514.56,-39497.728,-59246.592,12343.04,16707.65466,19459.574,-84328.035,-96536.073,9662.286
23/10/2018 15:00,7405.824,24686.08,-41966.336,-59246.592,4937.216,16707.65466,25206.802,-88272.022,-94077.108,9421.211
23/10/2018 16:00,4937.216,20983.168,-72823.936,-55543.68,4937.216,16707.65466,21879.967,-77645.436,-89535.255,2748.255
23/10/2018 17:00,1234.304,16045.952,-51840.768,-48137.856,6171.52,16707.65466,18234.913,-60731.614,-88387.738,2719.326
23/10/2018 18:00,19748.864,18514.56,-54309.376,-59246.592,4937.216,16707.65466,18987.067,-60201.249,-93026.021,2806.113
23/10/2018 19:00,19748.864,14811.648,-33326.208,-59246.592,4937.216,16707.65466,15592.731,-70760.334,-91193.851,2796.47
23/10/2018 20:00,18514.56,14811.648,-33326.208,-40732.032,3702.912,16707.65466,15910.95,-71435.344,-88397.381,1822.527
23/10/2018 21:00,22217.472,17280.256,7405.824,-64183.808,1234.304,16707.65466,11455.884,-58050.86,-106478.006,1359.663
23/10/2018 22:00,20983.168,13577.344,4937.216,-92572.8,2468.608,16707.65466,8292.98,-50741.466,-114780.629,2883.257
23/10/2018 23:00,20983.168,14811.648,-16045.952,-96275.712,1234.304,16707.65466,11629.458,-46537.118,-123478.615,2526.466
24/10/2018 00:00,20983.168,16045.952,13577.344,-97510.016,8640.128,15009.71522,14396.999,-43046.352,-125407.215,1658.596
24/10/2018 01:00,20983.168,16045.952,-29623.296,-96275.712,14811.648,15009.71522,14454.857,-45534.246,-122379.313,1648.953
24/10/2018 02:00,19748.864,14811.648,-30857.6,-88869.888,14811.648,15009.71522,15342.013,-44811.021,-119119.979,1851.456
24/10/2018 03:00,16045.952,17280.256,-30857.6,-54309.376,12343.04,15009.71522,18562.775,-43470.644,-119553.914,-1012.515
24/10/2018 04:00,17280.256,19748.864,-33326.208,-58012.288,-1234.304,15009.71522,20057.44,-48928.582,-106005.499,212.146
24/10/2018 05:00,2468.608,23451.776,-58012.288,-54309.376,0,15009.71522,24502.863,-45264.242,-90287.409,-443.578
24/10/2018 06:00,6171.52,25920.384,-29623.296,-40732.032,0,15009.71522,26971.471,-32188.334,-84000.173,-1803.241
24/10/2018 07:00,8640.128,20983.168,-23451.776,-37029.12,0,15009.71522,22487.476,-28080.416,-84405.179,-2372.178
24/10/2018 08:00,0,27154.688,-30857.6,-45669.248,1234.304,15009.71522,28813.284,-35949.104,-79506.535,-1677.882
24/10/2018 09:00,0,27154.688,-38263.424,-48137.856,0,15009.71522,28909.714,-42313.484,-74906.824,-2651.825
24/10/2018 10:00,2468.608,32091.904,-40732.032,-20983.168,1234.304,15009.71522,33056.204,-42371.342,-74887.538,-1224.661
24/10/2018 11:00,12343.04,33326.208,-44434.944,-51840.768,0,15009.71522,33605.855,-50934.326,-78706.166,-732.868
24/10/2018 12:00,12343.04,33326.208,-34560.512,-50606.464,4937.216,15009.71522,35129.449,-56295.834,-73180.727,-983.586
24/10/2018 13:00,12343.04,35794.816,-29623.296,-17280.256,7405.824,15009.71522,36894.118,-59371.951,-65736.331,-964.3
24/10/2018 14:00,13577.344,37029.12,-35794.816,-3702.912,4937.216,15009.71522,38224.852,-64482.741,-64887.747,-2883.257
24/10/2018 15:00,13577.344,40732.032,-60480.896,-30857.6,4937.216,15009.71522,41802.405,-71473.916,-54029.729,38.572
24/10/2018 16:00,0,40732.032,-54309.376,-27154.688,-2468.608,15009.71522,41127.395,-68214.582,-46440.688,-4185.062
24/10/2018 17:00,-6171.52,35794.816,-35794.816,-27154.688,-2468.608,15009.71522,36402.325,-45534.246,-39169.866,-3751.127
24/10/2018 18:00,1234.304,30857.6,-41966.336,-30857.6,-1234.304,15009.71522,31744.756,-45669.248,-49352.874,-2854.328
24/10/2018 19:00,-1234.304,29623.296,-43200.64,-2468.608,0,15009.71522,30722.598,-57202.276,-61049.833,-2536.109
24/10/2018 20:00,19748.864,28388.992,-33326.208,2468.608,-1234.304,15009.71522,29227.933,-58417.294,-66729.56,-2613.253
24/10/2018 21:00,20983.168,23451.776,-29623.296,-6171.52,-2468.608,15009.71522,25621.451,-47858.209,-76912.568,-3915.058
24/10/2018 22:00,25920.384,18514.56,-33326.208,-41966.336,1234.304,15009.71522,19160.641,-54270.804,-81676.21,154.288
24/10/2018 23:00,30857.6,20983.168,-34560.512,-64183.808,1234.304,15009.71522,21687.107,-66401.698,-90412.768,2025.03
